personid,RelativeID,KindredID,MaID,PaID,sex,deceased,suicide,bdate,ddate,gen,Age
54945,54945,553615,18423,18425,F,N,N,1936.0,,7,80.0
58589,58589,553615,0,0,F,N,N,1954.0,,7,62.0
58596,58596,553615,34242,34243,M,N,N,1952.0,,7,64.0
60134,60134,553615,0,0,M,Y,N,1936.0,1969.0,6,33.0
60135,60135,553615,32676,32675,F,N,N,1943.0,,6,73.0
60515,60515,553615,0,0,M,N,N,1963.0,,7,53.0
62278,62278,553615,0,0,M,Y,N,1912.0,1968.0,6,56.0
62280,62280,553615,27768,27769,F,Y,N,1910.0,1985.0,6,75.0
62285,62285,553615,62280,62278,M,N,N,1940.0,,7,76.0
62286,62286,553615,0,0,F,N,N,1946.0,,7,70.0
63076,63076,553615,0,0,F,Y,N,1938.0,2011.0,5,73.0
51629,51629,553615,1770,1771,M,Y,N,1923.0,2006.0,5,83.0
63595,63595,553615,0,0,M,Y,N,1907.0,1996.0,6,89.0
64656,64656,553615,0,0,M,N,N,1938.0,,7,78.0
64657,64657,553615,67433,63595,F,Y,N,1935.0,1988.0,7,53.0
65628,65628,553615,57295,57297,M,Y,N,1904.0,1946.0,5,42.0
65629,65629,553615,0,0,F,Y,N,1901.0,1990.0,5,89.0
65673,65673,553615,57295,57297,M,Y,N,1904.0,1993.0,5,89.0
65674,65674,553615,0,0,F,Y,N,1911.0,1994.0,5,83.0
65676,65676,553615,65674,65673,M,Y,N,1932.0,2005.0,6,73.0
65677,65677,553615,0,0,F,N,N,1941.0,,6,75.0
65763,65763,553615,49253,49254,F,N,N,1939.0,,6,77.0
65764,65764,553615,0,0,M,N,N,1938.0,,6,78.0
66504,66504,553615,0,0,M,N,N,1944.0,,7,72.0
67746,67746,553615,0,0,M,Y,N,1894.0,1980.0,5,86.0
67747,67747,553615,62284,51987,F,Y,N,1907.0,1962.0,5,55.0
67748,67748,553615,67747,67746,F,N,N,1936.0,,6,80.0
67752,67752,553615,0,0,M,Y,N,1924.0,2003.0,6,79.0
315,315,553615,27768,27769,M,Y,N,1911.0,1963.0,6,52.0
321,321,553615,0,0,F,Y,N,1913.0,1985.0,6,72.0
322,322,553615,321,315,F,N,N,1929.0,,7,87.0
333,333,553615,321,315,F,N,N,1949.0,,7,67.0
569,569,553615,34242,34243,F,N,N,1950.0,,7,66.0
1770,1770,553615,0,0,F,Y,N,1893.0,1932.0,4,39.0
1771,1771,553615,50650,50651,M,Y,N,1892.0,1973.0,4,81.0
2440,2440,553615,0,0,M,N,N,1940.0,,6,76.0
2441,2441,553615,8416,8418,F,N,N,1943.0,,6,73.0
3102,3102,553615,0,0,M,N,N,1955.0,,6,61.0
4468,4468,553615,0,0,M,Y,N,1910.0,1999.0,5,89.0
4469,4469,553615,4470,4472,F,Y,N,1914.0,2003.0,5,89.0
4470,4470,553615,38295,38342,F,Y,N,1877.0,1966.0,4,89.0
4472,4472,553615,0,0,M,Y,N,1882.0,1971.0,4,89.0
4478,4478,553615,4469,4468,F,N,N,1949.0,,6,67.0
6830,6830,553615,0,0,M,Y,N,1931.0,2008.0,6,77.0
6831,6831,553615,49633,49632,F,N,N,1926.0,,6,90.0
7628,7628,553615,15765,15766,M,Y,N,1827.0,1902.0,2,75.0
8218,8218,553615,46751,46752,F,Y,N,1870.0,1950.0,4,80.0
17265,17265,553615,15765,15766,F,Y,N,1830.0,1913.0,2,83.0
15765,15765,553615,0,0,F,N,N,,,1,
15766,15766,553615,0,0,M,N,N,,,1,
15769,15769,553615,17265,8199,M,Y,N,1859.0,1940.0,3,81.0
15771,15771,553615,0,0,F,Y,N,1861.0,1941.0,3,80.0
16611,16611,553615,0,0,M,Y,N,1809.0,1885.0,2,76.0
16612,16612,553615,15765,15766,F,Y,N,1817.0,1902.0,2,85.0
38287,38287,553615,0,0,F,N,N,,,2,
38295,38295,553615,38332,7112,F,Y,N,1863.0,1917.0,3,54.0
38302,38302,553615,0,0,F,Y,N,1816.0,1861.0,2,45.0
38314,38314,553615,38302,7112,F,N,N,1845.0,,3,
38315,38315,553615,0,0,M,N,N,1834.0,,3,
38316,38316,553615,38302,7112,F,Y,N,1848.0,1913.0,3,65.0
38317,38317,553615,0,0,M,Y,N,1832.0,1897.0,3,65.0
38318,38318,553615,38302,7112,F,Y,N,1852.0,1899.0,3,47.0
38323,38323,553615,38302,7112,M,Y,N,1861.0,1932.0,3,71.0
38324,38324,553615,0,0,F,Y,N,1874.0,1942.0,3,68.0
38332,38332,553615,0,0,F,Y,N,1830.0,1891.0,2,61.0
38342,38342,553615,0,0,M,Y,N,1843.0,1918.0,3,75.0
38355,38355,553615,38332,7112,M,Y,N,1870.0,1919.0,3,49.0
38356,38356,553615,0,66713091,F,Y,N,1873.0,1916.0,3,43.0
44055,44055,553615,0,0,M,Y,N,1889.0,1935.0,5,46.0
44056,44056,553615,6474,6475,F,Y,N,1887.0,1961.0,5,74.0
46993,46993,553615,0,0,M,Y,N,1834.0,1908.0,3,74.0
47770,47770,553615,27764,27765,F,N,N,1864.0,,4,
47781,47781,553615,27764,27765,F,Y,N,1873.0,1920.0,4,47.0
47782,47782,553615,0,0,M,N,N,1876.0,,4,
47789,47789,553615,27764,27765,F,Y,N,1879.0,1954.0,4,75.0
47790,47790,553615,0,0,M,Y,N,1882.0,1953.0,4,71.0
50523,50523,553615,38314,38315,M,Y,N,1859.0,1926.0,4,67.0
53929,53929,553615,8218,23117,M,Y,N,1894.0,1924.0,5,30.0
55869,55869,553615,0,0,F,Y,N,1892.0,1964.0,5,72.0
67426,67426,553615,29335,29334,F,Y,N,1903.0,1992.0,6,89.0
67427,67427,553615,0,0,M,Y,N,1907.0,1961.0,6,54.0
67433,67433,553615,29335,29334,F,Y,N,1912.0,1967.0,6,55.0
2873,2873,553615,0,0,F,Y,N,1902.0,1972.0,5,70.0
2874,2874,553615,5918,5928,M,Y,N,1896.0,1963.0,5,67.0
3677,3677,553615,0,0,M,Y,N,1905.0,1959.0,5,54.0
3678,3678,553615,11253,11252,F,Y,N,1907.0,1963.0,5,56.0
5042,5042,553615,0,0,F,Y,N,1910.0,1974.0,6,64.0
6186,6186,553615,63472,63473,M,Y,N,1906.0,1977.0,5,71.0
6190,6190,553615,0,0,F,Y,N,1917.0,1989.0,5,72.0
6201,6201,553615,63472,63473,F,Y,N,1908.0,1997.0,5,89.0
6202,6202,553615,0,0,M,Y,N,1904.0,1981.0,5,77.0
7975,7975,553615,0,0,F,Y,N,1904.0,1986.0,5,82.0
7977,7977,553615,29229,6475,M,Y,N,1899.0,1968.0,5,69.0
8794,8794,553615,0,0,F,Y,N,1900.0,1977.0,4,77.0
52931,52931,553615,2616,2617,M,Y,N,1894.0,1983.0,4,89.0
14385,14385,553615,0,0,M,Y,N,1926.0,2015.0,7,89.0
14386,14386,553615,39843,39844,F,Y,N,1924.0,1988.0,7,64.0
14996,14996,553615,0,0,F,Y,N,1902.0,1984.0,5,82.0
15001,15001,553615,16013,16014,M,Y,N,1913.0,1997.0,5,84.0
18376,18376,553615,37762,37761,F,Y,N,1924.0,1999.0,7,75.0
18596,18596,553615,44334,44335,F,N,N,1920.0,,5,96.0
20976,20976,553615,0,0,F,N,N,1925.0,,5,91.0
20977,20977,553615,49667,49668,M,Y,N,1919.0,1979.0,5,60.0
21439,21439,553615,0,0,F,N,N,1929.0,,6,87.0
21440,21440,553615,66048,66047,M,N,N,1933.0,,6,83.0
21538,21538,553615,66048,66047,M,Y,N,1927.0,2007.0,6,80.0
21958,21958,553615,12017,12015,F,N,N,1920.0,,6,96.0
24083,24083,553615,0,0,F,N,N,1930.0,,7,86.0
24084,24084,553615,5042,55589,M,Y,N,1926.0,2009.0,7,83.0
24805,24805,553615,0,0,M,Y,Y,1918.0,1952.0,5,34.0
24807,24807,553615,36095,36096,F,Y,N,1919.0,1989.0,5,70.0
27663,27663,553615,0,0,F,N,N,1942.0,,7,74.0
27664,27664,553615,39835,39834,M,N,N,1940.0,,7,76.0
28926,28926,553615,0,0,M,Y,N,1888.0,1928.0,4,40.0
28927,28927,553615,53081,53082,F,Y,N,1898.0,1945.0,4,47.0
28940,28940,553615,28927,28926,F,Y,N,1918.0,2007.0,5,89.0
28941,28941,553615,0,0,M,N,N,1916.0,,5,100.0
30688,30688,553615,66022,66023,F,Y,N,1925.0,2009.0,6,84.0
30689,30689,553615,0,0,M,Y,N,1921.0,1997.0,6,76.0
31909,31909,553615,0,0,F,Y,N,1921.0,2006.0,5,85.0
31913,31913,553615,45442,45443,M,Y,N,1917.0,1962.0,5,45.0
34038,34038,553615,44056,44055,F,Y,N,1905.0,1990.0,6,85.0
34039,34039,553615,0,0,M,Y,N,1899.0,1985.0,6,86.0
34040,34040,553615,44056,44055,M,Y,N,1913.0,1956.0,6,43.0
34041,34041,553615,0,0,F,Y,N,1918.0,1976.0,6,58.0
34046,34046,553615,44056,44055,M,Y,N,1914.0,1984.0,6,70.0
34048,34048,553615,0,0,F,Y,N,1930.0,1985.0,6,55.0
34055,34055,553615,44056,44055,F,Y,N,1929.0,2013.0,6,84.0
34056,34056,553615,0,0,M,Y,N,1926.0,1998.0,6,72.0
34525,34525,553615,2731,2734,F,Y,N,1932.0,2019.0,5,87.0
35301,35301,553615,0,0,M,Y,N,1915.0,1993.0,5,78.0
35302,35302,553615,6070,6069,F,Y,N,1917.0,2006.0,5,89.0
35916,35916,553615,0,0,F,Y,N,1918.0,2006.0,5,88.0
35917,35917,553615,47789,47790,M,Y,N,1916.0,1972.0,5,56.0
37317,37317,553615,0,0,F,Y,N,1927.0,1992.0,6,65.0
37318,37318,553615,59443,59444,M,Y,Y,1923.0,1994.0,6,71.0
37359,37359,553615,0,0,M,Y,N,1935.0,2000.0,6,65.0
37360,37360,553615,64505,64506,F,Y,N,1937.0,2005.0,6,68.0
37527,37527,553615,0,0,F,Y,N,1909.0,1998.0,5,89.0
37530,37530,553615,11254,11255,M,Y,N,1911.0,1964.0,5,53.0
38605,38605,553615,0,0,F,N,N,1921.0,,6,95.0
38606,38606,553615,66033,66030,M,Y,N,1926.0,1967.0,6,41.0
39039,39039,553615,0,0,M,Y,N,1922.0,2009.0,6,87.0
39040,39040,553615,28446,28448,F,Y,N,1920.0,2003.0,6,83.0
39700,39700,553615,45666,45667,M,Y,N,1923.0,1994.0,6,71.0
39704,39704,553615,0,0,F,Y,N,1925.0,2001.0,6,76.0
41039,41039,553615,1951,1950,M,Y,N,1901.0,1941.0,5,40.0
43196,43196,553615,0,0,M,Y,N,1916.0,2005.0,5,89.0
43197,43197,553615,7123,7122,F,Y,N,1919.0,2007.0,5,88.0
43202,43202,553615,17105,17104,F,Y,N,1924.0,1955.0,6,31.0
43203,43203,553615,0,0,M,Y,N,1921.0,1997.0,6,76.0
43205,43205,553615,17105,17104,M,Y,N,1923.0,1952.0,6,29.0
43206,43206,553615,0,0,F,Y,N,1930.0,1980.0,6,50.0
45792,45792,553615,0,0,M,Y,N,1905.0,1985.0,5,80.0
45793,45793,553615,47781,47782,F,Y,N,1905.0,1979.0,5,74.0
46234,46234,553615,0,0,M,Y,N,1928.0,2012.0,6,84.0
46235,46235,553615,27768,27769,F,Y,N,1929.0,2018.0,6,89.0
49667,49667,553615,0,0,F,Y,N,1881.0,1970.0,4,89.0
49668,49668,553615,2616,2617,M,Y,N,1875.0,1954.0,4,79.0
50650,50650,553615,0,0,F,Y,N,1868.0,1951.0,3,83.0
50651,50651,553615,22209,8199,M,Y,N,1855.0,1928.0,3,73.0
53199,53199,553615,0,0,M,Y,N,1884.0,1956.0,4,72.0
53200,53200,553615,46751,46752,F,Y,N,1881.0,1968.0,4,87.0
5918,5918,553615,0,0,F,Y,N,1871.0,1935.0,4,64.0
5928,5928,553615,50676,50677,M,Y,N,1877.0,1966.0,4,89.0
58417,58417,553615,3451,18671,M,Y,N,1884.0,1954.0,4,70.0
58418,58418,553615,0,0,F,Y,N,1886.0,1975.0,4,89.0
60769,60769,553615,0,0,M,N,N,1936.0,,7,80.0
60770,60770,553615,38605,38606,F,N,N,1943.0,,7,73.0
62683,62683,553615,0,0,F,Y,N,1886.0,1961.0,4,75.0
62685,62685,553615,65002,65005,M,Y,N,1875.0,1957.0,4,82.0
65987,65987,553615,0,0,F,Y,N,1870.0,1959.0,4,89.0
65988,65988,553615,57665,57666,M,Y,N,1872.0,1935.0,4,63.0
66829,66829,553615,0,0,M,Y,N,1913.0,1973.0,5,60.0
66833,66833,553615,66845,66846,F,N,N,1914.0,,5,102.0
66845,66845,553615,0,0,F,Y,N,1892.0,1962.0,4,70.0
66846,66846,553615,50676,50677,M,Y,N,1895.0,1976.0,4,81.0
66848,66848,553615,66833,66829,M,N,N,1941.0,,6,75.0
66849,66849,553615,0,0,F,Y,N,1940.0,2001.0,6,61.0
66852,66852,553615,66833,66829,M,N,N,1941.0,,6,75.0
66853,66853,553615,0,0,F,N,N,1951.0,,6,65.0
7546,7546,553615,30168,46983,M,Y,N,1895.0,1945.0,5,50.0
8855,8855,553615,0,0,M,Y,N,1879.0,1931.0,5,52.0
8856,8856,553615,49587,50523,F,Y,N,1886.0,1947.0,5,61.0
14493,14493,553615,0,0,M,Y,N,1899.0,1958.0,5,59.0
14494,14494,553615,65987,65988,F,Y,N,1902.0,1952.0,5,50.0
17706,17706,553615,0,0,F,Y,N,1922.0,2006.0,6,84.0
22696,22696,553615,0,0,F,Y,N,1900.0,1979.0,5,79.0
22697,22697,553615,8218,23117,M,Y,N,1895.0,1981.0,5,86.0
30680,30680,553615,0,0,M,Y,N,1903.0,1931.0,5,28.0
34057,34057,553615,0,0,M,Y,N,1909.0,1992.0,6,83.0
36397,36397,553615,50948,53929,M,Y,N,1915.0,1990.0,6,75.0
36403,36403,553615,0,0,F,Y,N,1932.0,1993.0,6,61.0
36502,36502,553615,22696,22697,M,Y,N,1922.0,1988.0,6,66.0
36505,36505,553615,0,0,F,Y,N,1933.0,2014.0,6,81.0
37492,37492,553615,0,0,F,Y,N,1898.0,1961.0,5,63.0
37493,37493,553615,22221,22227,M,Y,N,1897.0,1967.0,5,70.0
39123,39123,553615,0,0,F,Y,N,1914.0,1962.0,5,48.0
39124,39124,553615,66674,66673,M,Y,N,1918.0,1992.0,5,74.0
21533,21533,553615,0,0,M,Y,N,1924.0,1999.0,6,75.0
21534,21534,553615,60213,60214,F,Y,N,1925.0,2005.0,6,80.0
43640,43640,553615,47770,30221,F,Y,N,1885.0,1959.0,5,74.0
43641,43641,553615,0,0,M,N,N,1883.0,,5,
45486,45486,553615,0,0,F,Y,N,1916.0,1990.0,6,74.0
45487,45487,553615,64801,48277,M,Y,N,1915.0,1996.0,6,81.0
47990,47990,553615,0,0,F,Y,N,1920.0,2009.0,5,89.0
47994,47994,553615,7115,7116,M,Y,N,1907.0,1991.0,5,84.0
48080,48080,553615,57299,31074,F,Y,N,1899.0,1968.0,5,69.0
48081,48081,553615,0,0,M,Y,N,1895.0,1963.0,5,68.0
48806,48806,553615,0,0,M,Y,N,1923.0,1985.0,6,62.0
48807,48807,553615,37492,37493,F,Y,N,1923.0,1944.0,6,21.0
49324,49324,553615,0,0,F,N,N,1925.0,,5,91.0
49325,49325,553615,16013,16014,M,Y,N,1910.0,1969.0,5,59.0
50216,50216,553615,65282,67858,F,N,N,1934.0,,6,82.0
63889,63889,553615,57687,57688,F,Y,N,1913.0,1996.0,6,83.0
63895,63895,553615,57687,57688,F,Y,N,1912.0,2001.0,6,89.0
63899,63899,553615,0,0,M,Y,N,1918.0,1969.0,6,51.0
51189,51189,553615,57687,57688,M,Y,N,1921.0,1993.0,6,72.0
51190,51190,553615,0,0,F,Y,N,1925.0,1997.0,6,72.0
51191,51191,553615,57687,57688,M,Y,Y,1923.0,1970.0,6,47.0
51192,51192,553615,0,0,F,N,N,1927.0,,6,89.0
51934,51934,553615,50646,50649,M,Y,N,1937.0,2012.0,6,75.0
51937,51937,553615,0,0,F,N,N,1937.0,,6,79.0
52743,52743,553615,26304,26406,F,Y,N,1918.0,1999.0,5,81.0
53601,53601,553615,53200,53199,M,Y,N,1908.0,1971.0,5,63.0
53602,53602,553615,0,0,F,Y,N,1922.0,1973.0,5,51.0
8416,8416,553615,53200,53199,F,Y,N,1920.0,2009.0,5,89.0
8418,8418,553615,0,0,M,Y,N,1919.0,1996.0,5,77.0
53614,53614,553615,53200,53199,F,Y,N,1917.0,2003.0,5,86.0
53615,53615,553615,0,0,M,Y,N,1913.0,1995.0,5,82.0
54035,54035,553615,28446,28448,M,N,N,1926.0,,6,90.0
54037,54037,553615,0,0,F,N,N,1925.0,,6,91.0
55425,55425,553615,45860,45862,F,Y,N,1910.0,1994.0,6,84.0
55426,55426,553615,0,0,M,Y,N,1912.0,1956.0,6,44.0
55559,55559,553615,55869,7546,F,Y,N,1921.0,2002.0,6,81.0
55560,55560,553615,0,0,M,Y,N,1906.0,1953.0,6,47.0
55576,55576,553615,55869,7546,M,N,N,1943.0,,6,73.0
58446,58446,553615,0,0,M,Y,N,1920.0,2002.0,6,82.0
58447,58447,553615,57690,57691,F,Y,N,1913.0,2002.0,6,89.0
60268,60268,553615,57683,57684,F,N,N,1923.0,,6,93.0
62656,62656,553615,46751,46752,M,Y,N,1881.0,1954.0,4,73.0
62657,62657,553615,0,0,F,Y,N,1882.0,1929.0,4,47.0
5182,5182,553615,0,0,M,Y,N,1888.0,1963.0,5,75.0
5183,5183,553615,22221,22227,F,Y,N,1902.0,1957.0,5,55.0
5762,5762,553615,0,0,F,N,N,1889.0,,5,
5764,5764,553615,22217,22218,M,Y,N,1895.0,1968.0,5,73.0
6069,6069,553615,0,0,M,N,N,1880.0,,4,
6070,6070,553615,15771,15769,F,Y,N,1893.0,1982.0,4,89.0
7710,7710,553615,22221,22226,M,Y,N,1912.0,1999.0,5,87.0
7711,7711,553615,0,0,F,Y,N,1917.0,1978.0,5,61.0
11252,11252,553615,0,0,M,Y,N,1877.0,1941.0,4,64.0
11253,11253,553615,38318,63496,F,Y,N,1882.0,1958.0,4,76.0
11254,11254,553615,0,0,F,Y,N,1879.0,1964.0,4,85.0
11255,11255,553615,38318,63496,M,Y,N,1880.0,1907.0,4,27.0
16013,16013,553615,0,0,F,Y,N,1888.0,1975.0,4,87.0
16014,16014,553615,65002,65005,M,Y,N,1880.0,1927.0,4,47.0
18423,18423,553615,0,0,F,Y,N,1916.0,1981.0,6,65.0
18425,18425,553615,35731,35732,M,Y,N,1917.0,1979.0,6,62.0
19452,19452,553615,6474,6475,M,Y,N,1902.0,1988.0,5,86.0
42578,42578,553615,0,0,F,Y,N,1905.0,1987.0,5,82.0
26304,26304,553615,0,0,F,Y,N,1901.0,1966.0,4,65.0
26319,26319,553615,53081,53082,F,Y,N,1897.0,1961.0,4,64.0
26320,26320,553615,0,0,M,Y,N,1892.0,1981.0,4,89.0
26330,26330,553615,38324,38323,F,Y,N,1893.0,1982.0,4,89.0
26331,26331,553615,0,0,M,Y,N,1893.0,1960.0,4,67.0
26366,26366,553615,55234,20025,M,Y,N,1905.0,1986.0,4,81.0
26367,26367,553615,0,0,F,Y,N,1901.0,1990.0,4,89.0
37540,37540,553615,0,0,F,Y,N,1922.0,2011.0,7,89.0
37549,37549,553615,39835,39834,M,Y,N,1930.0,1989.0,7,59.0
42036,42036,553615,0,0,M,Y,N,1904.0,1993.0,5,89.0
42037,42037,553615,41437,41440,F,Y,N,1914.0,1961.0,5,47.0
45208,45208,553615,0,0,M,Y,N,1920.0,1995.0,5,75.0
47288,47288,553615,66674,66673,M,Y,N,1902.0,1975.0,5,73.0
47291,47291,553615,0,0,F,Y,N,1914.0,1986.0,5,72.0
47298,47298,553615,66674,66673,M,Y,N,1914.0,1979.0,5,65.0
47299,47299,553615,0,0,F,Y,N,1918.0,1978.0,5,60.0
47572,47572,553615,64801,64800,M,Y,N,1927.0,2010.0,6,83.0
47573,47573,553615,0,0,F,N,N,1922.0,,6,94.0
49364,49364,553615,0,0,M,Y,N,1920.0,1969.0,5,49.0
49600,49600,553615,66048,66047,M,N,N,1926.0,,6,90.0
51534,51534,553615,47248,47249,M,Y,N,1900.0,1966.0,6,66.0
52944,52944,553615,0,0,M,Y,N,1906.0,1972.0,5,66.0
52945,52945,553615,11253,11252,F,Y,N,1917.0,1992.0,5,75.0
55075,55075,553615,0,0,F,Y,N,1902.0,1931.0,6,29.0
57593,57593,553615,0,0,F,Y,N,1920.0,1997.0,5,77.0
57594,57594,553615,16013,16014,M,Y,N,1926.0,2015.0,5,89.0
63576,63576,553615,62683,62685,F,N,N,1900.0,,5,116.0
63577,63577,553615,0,0,M,N,N,,,5,
63582,63582,553615,62683,62685,M,N,N,1918.0,,5,98.0
63583,63583,553615,0,0,F,N,N,1922.0,,5,94.0
64505,64505,553615,41437,41440,F,Y,N,1907.0,1996.0,5,89.0
64506,64506,553615,0,0,M,Y,N,1905.0,1991.0,5,86.0
64511,64511,553615,41437,41440,M,Y,N,1922.0,1993.0,5,71.0
64512,64512,553615,0,0,F,Y,N,1930.0,2004.0,5,74.0
64519,64519,553615,36095,36096,F,Y,N,1907.0,1927.0,5,20.0
64520,64520,553615,36095,36096,F,Y,N,1915.0,1998.0,5,83.0
64522,64522,553615,0,0,M,Y,N,1908.0,1982.0,5,74.0
64527,64527,553615,36095,36096,M,Y,N,1918.0,1975.0,5,57.0
64528,64528,553615,0,0,F,Y,N,1919.0,2008.0,5,89.0
64554,64554,553615,38295,57689,F,Y,N,1887.0,1954.0,6,67.0
64555,64555,553615,0,0,M,Y,N,1877.0,1952.0,6,75.0
64558,64558,553615,57687,57689,F,N,N,1918.0,,6,98.0
64559,64559,553615,57687,57689,M,Y,N,1926.0,1927.0,6,1.0
64560,64560,553615,57687,57689,F,N,N,1924.0,,6,92.0
64562,64562,553615,0,0,M,Y,N,1910.0,1993.0,6,83.0
64563,64563,553615,57687,57689,F,Y,N,1928.0,2001.0,6,73.0
64564,64564,553615,57687,57689,F,Y,N,1935.0,1954.0,6,19.0
2111,2111,553615,57275,57273,F,Y,N,1933.0,2008.0,6,75.0
2116,2116,553615,0,0,M,N,N,1928.0,,6,88.0
2117,2117,553615,0,0,M,Y,N,1927.0,1966.0,6,39.0
2120,2120,553615,57275,57273,M,Y,N,1941.0,2002.0,6,61.0
2571,2571,553615,57308,57307,M,Y,N,1922.0,1993.0,5,71.0
2572,2572,553615,0,0,F,Y,N,1922.0,2006.0,5,84.0
2574,2574,553615,57308,57307,M,Y,N,1921.0,1999.0,5,78.0
2575,2575,553615,0,0,F,Y,N,1927.0,1993.0,5,66.0
4050,4050,553615,0,0,M,Y,N,1932.0,2012.0,6,80.0
4052,4052,553615,55891,55893,F,Y,N,1928.0,2009.0,6,81.0
6165,6165,553615,1951,1950,F,Y,Y,1916.0,1957.0,5,41.0
12183,12183,553615,62284,0,F,Y,N,1915.0,1988.0,5,73.0
14322,14322,553615,0,0,F,Y,N,1927.0,1979.0,6,52.0
14324,14324,553615,20771,30680,M,N,N,1935.0,,6,81.0
17266,17266,553615,66048,66047,M,Y,N,1925.0,1952.0,6,27.0
17267,17267,553615,66048,66047,F,Y,N,1911.0,1992.0,6,81.0
19218,19218,553615,43640,55625,F,Y,N,1910.0,1982.0,6,72.0
20430,20430,553615,26470,26471,F,N,N,1924.0,,6,92.0
20431,20431,553615,0,0,M,N,N,1929.0,,6,87.0
20713,20713,553615,31909,31913,M,N,N,1945.0,,6,71.0
26696,26696,553615,66036,66037,F,Y,N,1923.0,1984.0,6,61.0
27474,27474,553615,0,0,M,Y,N,1908.0,1982.0,6,74.0
28213,28213,553615,35731,35732,F,Y,N,1922.0,1995.0,6,73.0
28562,28562,553615,4721,4718,F,Y,N,1919.0,2008.0,6,89.0
28563,28563,553615,0,0,M,Y,N,1919.0,1982.0,6,63.0
28789,28789,553615,0,0,M,N,N,1939.0,,6,77.0
29730,29730,553615,0,0,M,Y,N,1924.0,1994.0,6,70.0
29735,29735,553615,17111,17110,F,N,N,1933.0,,6,83.0
32660,32660,553615,44334,44335,M,Y,Y,1922.0,1978.0,5,56.0
32662,32662,553615,0,0,F,N,N,1930.0,,5,86.0
43498,43498,553615,44334,44335,F,Y,N,1918.0,2007.0,5,89.0
32670,32670,553615,44334,44335,F,Y,N,1918.0,1995.0,5,77.0
32675,32675,553615,8794,52931,M,Y,N,1926.0,1994.0,5,68.0
32676,32676,553615,0,0,F,Y,N,1911.0,1996.0,5,85.0
33250,33250,553615,0,0,F,N,N,1924.0,,6,92.0
33252,33252,553615,63576,63577,M,N,N,1925.0,,6,91.0
33353,33353,553615,26319,26320,F,Y,N,1919.0,1992.0,5,73.0
33359,33359,553615,0,0,M,Y,N,1919.0,1983.0,5,64.0
33360,33360,553615,26319,26320,F,Y,N,1920.0,2002.0,5,82.0
33361,33361,553615,0,0,M,Y,N,1921.0,1960.0,5,39.0
35393,35393,553615,0,0,F,Y,N,1916.0,1967.0,6,51.0
35394,35394,553615,43640,43641,M,Y,Y,1915.0,1984.0,6,69.0
35935,35935,553615,55588,55589,F,Y,N,1920.0,2009.0,7,89.0
35936,35936,553615,0,0,M,Y,N,1918.0,2007.0,7,89.0
35945,35945,553615,2873,2874,F,N,N,1934.0,,6,82.0
35947,35947,553615,0,0,M,Y,N,1926.0,2012.0,6,86.0
35949,35949,553615,2873,2874,F,N,N,1935.0,,6,81.0
35950,35950,553615,2873,2874,F,Y,N,1942.0,2016.0,6,74.0
35953,35953,553615,38197308,0,M,N,N,1935.0,,6,81.0
35965,35965,553615,56810,56811,M,Y,N,1906.0,1947.0,5,41.0
35966,35966,553615,0,0,F,N,N,1916.0,,5,100.0
35973,35973,553615,2731,2734,M,Y,N,1919.0,2008.0,5,89.0
35974,35974,553615,0,0,F,Y,N,1919.0,1994.0,5,75.0
35975,35975,553615,2731,2734,M,Y,N,1921.0,1993.0,5,72.0
35976,35976,553615,50909682,0,F,N,N,1922.0,,5,94.0
35979,35979,553615,2731,2734,M,Y,N,1926.0,1995.0,5,69.0
35982,35982,553615,0,0,F,N,N,1929.0,,5,87.0
35986,35986,553615,66048,66047,M,Y,N,1922.0,1981.0,6,59.0
35987,35987,553615,0,0,F,Y,N,1915.0,1988.0,6,73.0
35992,35992,553615,0,0,F,Y,N,1928.0,1979.0,6,51.0
36004,36004,553615,66033,66030,F,N,N,1936.0,,6,80.0
36285,36285,553615,5762,5764,F,N,N,1926.0,,6,90.0
36286,36286,553615,0,0,M,Y,N,1923.0,2000.0,6,77.0
37272,37272,553615,0,0,M,Y,N,1899.0,1977.0,5,78.0
37273,37273,553615,22948,22949,F,Y,N,1900.0,1981.0,5,81.0
37274,37274,553615,37273,37272,F,Y,N,1922.0,2005.0,6,83.0
37275,37275,553615,0,0,M,Y,N,1908.0,1994.0,6,86.0
38485,38485,553615,0,0,M,N,N,1947.0,,7,69.0
39207,39207,553615,54573,54571,F,N,N,1949.0,,7,67.0
39208,39208,553615,54573,54571,F,N,N,1950.0,,7,66.0
39209,39209,553615,54573,54571,M,N,N,1951.0,,7,65.0
39943,39943,553615,0,0,F,N,N,1945.0,,6,71.0
48294,48294,553615,0,0,M,N,N,1938.0,,6,78.0
48295,48295,553615,53094,53095,F,N,N,1943.0,,6,73.0
53186,53186,553615,0,0,F,N,N,1932.0,,7,84.0
53187,53187,553615,64554,64555,M,Y,N,1929.0,1982.0,7,53.0
55039,55039,553615,32127,32126,M,N,N,1952.0,,7,64.0
56868,56868,553615,37527,37530,F,N,N,1942.0,,6,74.0
58477,58477,553615,31909,31913,M,Y,N,1928.0,2001.0,6,73.0
58480,58480,553615,31909,31913,M,Y,Y,1932.0,1967.0,6,35.0
58481,58481,553615,0,0,F,N,N,1939.0,,6,77.0
58721,58721,553615,0,0,F,N,N,1934.0,,7,82.0
58722,58722,553615,19218,62374,M,Y,N,1930.0,,7,
